15	16783342	16786713
14	16786714	16788231
13	16788232	16789644
12	16789645	16795828
14	16795829	16806981
13	16806982	16820713
14	16820714	16847038
15	16847039	16869757
14	16869758	16878775
15	16878776	16880178
16	16880179	16882143
17	16882144	16882157
18	16882158	16882679
16	16882680	16884241
17	16884242	16884706
18	16884707	16885110
17	16885111	16885333
16	16885334	16885347
15	16885348	16887325
16	16887326	16890261
15	16890262	16891007
16	16891008	16891706
17	16891707	16896886
16	16896887	16902300
15	16902301	16908817
15	16908818	16914866
14	16914867	16918232
13	16918233	16923822
12	16923823	16925144
11	16925145	16926527
10	16926528	16928608
11	16928609	16955829
10	16955830	16957628
9	16957629	16998244
8	16998245	17049945
9	17049946	17054364
10	17054365	17067068
9	17067069	17067741
10	17067742	17078098
9	17078099	17081918
10	17081919	17087299
11	17087300	17093440
12	17093441	17097844
13	17097845	17102197
12	17102198	17118178
13	17118179	17124753
12	17124754	17126414
13	17126415	17127063
12	17127064	17130583
11	17130584	17134833
10	17134834	17137952
8	17137953	17152561
7	17152562	17153120
6	17153121	17153535
5	17153536	17172313
4	17172314	17180744
3	17180745	17237612
2	17237613	17279979
3	17279980	17322087
2	17322088	17325508
3	17325509	17356567
2	17356568	17357085
1	17357086	17415708
1	17467179	17482319
2	17482320	17486395
1	17486396	17488382
2	17488383	17493998
1	17548102	17548479
2	17548480	17549700
1	17549701	17550348
1	17760550	17775884
1	18154502	18361687
1	20270133	20279672
2	20279673	20280767
3	20280768	20281960
2	20281961	20283271
1	20283272	20315057
1	20473599	20477545
1	21300656	21303959
1	21566164	21608770
2	21608771	21610806
3	21610807	21626889
4	21626890	21654567
5	21654568	21666230
4	21666231	21671934
3	21671935	21679150
2	21679151	21722519
3	21722520	21755406
4	21755407	21761926
5	21761927	21762221
4	21762222	21762972
3	21762973	21815000
2	21815001	21923068
1	21923069	22004530
2	22004531	22004544
3	22004545	22007819
4	22007820	22009929
4	22009930	22009930
2	22009931	22014652
3	22014653	22019663
5	22019664	22039202
4	22039203	22073584
3	22073585	22095107
5	22095108	22180201
6	22180202	22182701
7	22182702	22193097
8	22193098	22195708
7	22195709	22200864
6	22200865	22205017
5	22205018	22209829
4	22209830	22213246
3	22213247	22213607
2	22213608	22219082
1	22219083	22285443
1	22372117	22374432
2	22374433	22379437
1	22472667	22481249
1	22776986	22777073
2	22777074	22777074
2	22777075	22777081
1	22777082	22778171
1	22798842	22954609
2	22954610	23016809
1	23016810	23135996
1	23183977	23211559
1	23317319	23321759
1	23466481	23467646
2	23467647	23473812
3	23473813	23473874
4	23473875	23474297
5	23474298	23475265
6	23475266	23475319
7	23475320	23477589
6	23477590	23477996
5	23477997	23480055
4	23480056	23480299
3	23480300	23481656
2	23481657	23483525
1	23483526	23485359
1	23682227	23683901
1	23763647	23767837
1	23876065	23879492
1	24083423	24387441
1	24387442	24392933
2	24392934	24396260
1	24396261	24398895
1	24667583	24687728
1	24768045	24774829
1	24831331	24839596
1	25031013	25031256
2	25031257	25031273
3	25031274	25031289
5	25031290	25031290
6	25031291	25031292
7	25031293	25034094
7	25034095	25034095
5	25034096	25034111
2	25034112	25034165
1	25034166	25034310
1	25318097	25336437
1	25392210	25398467
2	25415444	25445604
4	25445605	25456641
5	25456642	25457931
6	25457932	25458506
7	25458507	25462080
8	25462081	25463364
9	25463365	25464373
10	25464374	25465072
11	25465073	25465714
12	25465715	25482035
13	25482036	25488722
14	25488723	25508083
13	25508084	25510391
14	25510392	25518793
15	25518794	25521044
14	25521045	25534591
13	25534592	25536110
12	25536111	25536137
11	25536138	25536784
10	25536785	25537087
9	25537088	25537444
8	25537445	25538188
9	25538189	25544724
7	25544725	25555298
6	25555299	25559490
5	25559491	25561643
6	25561644	25562766
4	25562767	25566190
3	25566191	25570392
2	25570393	25590810
1	25590811	25611480
1	25961529	25965423
1	26327011	26328473
2	26328474	26341411
1	26341412	26355919
1	26801797	26840152
2	26840153	26843118
3	26843119	26846116
2	26846117	26881990
1	26881991	26884490
1	26999996	27023595
1	27029262	27193579
1	27534822	27604237
1	27644596	27817945
1	28437053	28444818
1	28536220	28545308
2	28545309	28550540
3	28550541	28550977
4	28550978	28555081
3	28555082	28558786
2	28558787	28565841
1	28565842	28568096
1	28580390	28611218
1	28810774	28820197
1	28950199	28952456
1	28980482	29012342
1	29205353	29235369
1	29708903	29740479
1	30117823	30118893
1	30258715	30260926
1	30478922	30514242
1	30806384	30806692
1	30812981	30814474
1	30895173	30897438
1	31449037	31450755
1	31454967	31493042
2	31493043	31494147
1	31494148	31494726
2	31494727	31504560
3	31504561	31507426
4	31507427	31508720
3	31508721	31513728
2	31513729	31734798
3	31734799	31738562
4	31738563	31742863
5	31742864	31742963
6	31742964	31743061
7	31743062	31744130
8	31744131	31746447
6	31746448	31747067
5	31747068	31749021
4	31749022	31749728
3	31749729	31757296
4	31757297	31760158
3	31760159	31765935
2	31765936	31773325
3	31773326	31802979
2	31802980	31811116
3	31811117	31850648
4	31850649	31858543
3	31858544	31861069
2	31861070	31906323
3	31906324	31919350
2	31919351	32129436
1	32129437	32135536
2	32135537	32184712
1	32184713	32221829
2	32221830	32224442
1	32224443	32238917
1	32891848	32896737
1	32949046	32960945
2	32960946	32968931
1	32968932	32974404
1	33093188	33128509
2	33128510	33136681
1	33136682	33152694
1	33224970	33248868
1	33248869	33249020
2	33249021	33251398
1	33251399	33251542
1	33251560	33251589
2	33251590	33252708
1	33252709	33252783
2	33252784	33259555
1	33259556	33259566
1	33557214	33569140
2	33569141	33592720
1	33643387	33649646
1	34100866	34183578
1	34193283	34314310
2	34314311	34379569
1	34379570	34697182
1	34849389	34851785
2	34862127	34867573
3	34867574	34870637
4	34870638	34875240
5	34875241	34876908
7	34876909	34877077
6	34877078	34877088
7	34877089	34879855
8	34879856	34880862
5	34880863	34883403
4	34883404	34884074
3	34884075	34887177
1	34887178	34887954
1	35395258	35482363
1	35482364	35514249
1	35656892	35666140
1	36376607	36389323
1	36392726	36442937
2	36442938	36447153
1	36447154	36659674
1	37196592	37196733
2	37196734	37198617
1	37198618	37198626
1	37714745	37729962
2	37729963	37747865
1	37747866	37826967
1	37961428	37963211
2	37963212	37965123
1	38414624	38417451
1	38622926	38624936
1	38856803	38859936
1	38901188	38901190
2	38901191	38901324
3	38901325	38907228
4	38907229	38908791
3	38908792	38909658
2	38909659	38909785
1	38909786	38910241
1	39150888	39157685
1	39184116	39343797
1	39343798	39351118
1	39561057	39562374
1	39957320	39997729
2	39997730	40079484
1	40079485	40161161
2	40161162	40168128
1	40168129	40276365
2	40276366	40288982
3	40288983	40307653
2	40307654	40311291
3	40311292	40324734
4	40324735	40324943
5	40324944	40326226
4	40326227	40326379
3	40326380	40331834
2	40331835	40433018
1	40433019	40504666
1	40738766	40740138
2	40740139	40742250
1	40742251	40743008
1	40794272	40794562
2	40794563	40799335
1	40799336	40801209
1	41116195	41119793
2	41119794	41119814
5	41119815	41129366
6	41129367	41147028
6	41147029	41147029
2	41147030	41149086
1	41149087	41156424
1	41171348	41172555
1	41236609	41250123
1	43142818	43143141
1	43466652	43468132
1	43689996	43706275
1	43777867	43778514
2	43778515	43831638
3	43831639	43832472
2	43832473	43844652
1	43864440	43866795
1	43868287	43878234
1	44259986	44425690
1	44544896	44720376
1	45568702	45680849
1	45941452	45941818
1	46015346	46024502
1	46092101	46125486
2	46125487	46125568
3	46125569	46130596
2	46130597	46133736
1	46133737	46266046
3	46266047	46273579
2	46273580	46275422
1	46275423	46279010
1	46586130	46592913
1	47486248	47501674
1	47548818	47549940
1	47835937	47837605
1	47947454	47950513
1	48494706	48496263
1	49313712	49320228
1	49701076	49721592
1	50257596	50260872
1	50272848	50321810
1	51798132	51802311
1	52078423	52141199
2	52141200	52187325
1	52187326	52314286
1	52898603	52961729
2	52961730	53061768
1	53061769	53163532
1	53261038	53261151
2	53261152	53262327
1	53262328	53296491
2	53296492	53304704
1	53304705	53308065
2	53308066	53315380
1	53315381	53340308
1	53401403	53403118
1	53418151	53497026
1	53591521	53592860
1	53691140	53773477
2	53773478	53774666
1	53774667	53801823
1	54140841	54142317
1	54350989	54363909
1	54385957	54387726
1	54427443	54436305
1	54832635	54842573
1	54861486	54864796
2	54864797	54864860
3	54864861	54864861
4	54864862	54868554
4	54868555	54868555
2	54868556	54876171
1	54876172	54879212
1	55042239	55074265
2	55074266	55074410
3	55074411	55076208
2	55076209	55078003
1	55078004	55081196
1	55296572	55298883
1	55478495	55496404
1	55496405	55497787
1	55620561	55625574
3	55625575	55627402
2	55627403	55633148
1	55633149	55743715
1	56500834	56504267
1	56603427	56603681
2	56603682	56607643
1	56607644	56607839
1	57288465	57320488
2	57320489	57321641
1	57321642	57327167
3	57327168	57329604
2	57329605	57330298
1	57330299	57408241
1	57722008	57723438
1	58494898	58505637
1	58516230	58516461
2	58516462	58516482
3	58516483	58517524
2	58517525	58517587
1	58517588	58517637
1	58568421	58575195
1	58913802	58915188
1	58927985	58929842
1	59099890	59263762
1	59799705	59816509
2	59816510	59819355
3	59819356	59822220
2	59822221	59830866
1	59830867	59844579
1	59878705	59879762
1	59901614	59924563
1	60081647	60085453
1	61732093	61735956
1	61853831	61855211
2	61855212	61856324
1	61856325	61856547
1	61884829	61886001
2	61886002	61886377
3	61886378	61886593
4	61886594	61890774
3	61890775	61891817
2	61891818	61892113
1	61892114	61892932
1	62052182	62168310
2	62168311	62209140
3	62209141	62210459
6	62210460	62211974
7	62211975	62212137
6	62212138	62214375
6	62214376	62215833
3	62215834	62223644
2	62223645	62227022
1	62227023	62290534
1	62425508	62430563
1	62539115	62542474
1	63254630	63258934
1	63477718	63477953
2	63477954	63480743
1	63480744	63480983
1	64449736	64548983
1	64615315	64624132
1	64960097	64965172
1	65769214	65796347
2	65796348	65803175
1	65803176	65807085
1	65813532	65816493
1	65943589	65944593
1	65946538	65946973
2	65946974	65950271
1	65950272	65951790
1	66030426	66041653
1	66601844	66603937
1	66851605	66853396
1	67041230	67054776
2	67054777	67066650
1	67066651	67066730
1	67485262	67565849
2	67565850	67568161
1	67568162	67607549
1	67780356	67781650
1	68349987	68354586
1	69768614	69775242
1	70248382	70339568
1	70894407	70897145
1	71077666	71079336
1	71376291	71406306
1	71621625	71710281
1	72249809	72255232
1	72389150	72394050
2	72394051	72429645
1	72429646	72507578
3	72507579	72514983
4	72514984	72515915
5	72515916	72519166
6	72519167	72523214
5	72523215	72526997
6	72526998	72527758
7	72527759	72528279
8	72528280	72528695
9	72528696	72528700
10	72528701	72535215
11	72535216	72535957
10	72535958	72536258
10	72536259	72536259
8	72536260	72536353
9	72536354	72536661
8	72536662	72536982
9	72536983	72537534
8	72537535	72538467
9	72538468	72538665
10	72538666	72538692
11	72538693	72538802
12	72538803	72538849
13	72538850	72539081
14	72539082	72539170
16	72539171	72540339
19	72540340	72541503
20	72541504	72542016
21	72542017	72549854
20	72549855	72550160
19	72550161	72561277
18	72561278	72578705
17	72578706	72579541
16	72579542	72583735
15	72583736	72584227
15	72584228	72584228
12	72584229	72584602
11	72584603	72584608
10	72584609	72584695
9	72584696	72585666
8	72585667	72586953
7	72586954	72587611
6	72587612	72588821
5	72588822	72592132
4	72592133	72595781
2	72595782	72595973
1	72595974	72698843
1	72784767	72784815
2	72784816	72793830
3	72793831	72856808
2	72856809	72860745
1	72860746	72860766
1	72869688	72887792
1	72954200	73079757
1	73364824	73367620
2	73367621	73373401
1	73385687	73452928
2	73452929	73454530
3	73454531	73483915
2	73483916	73484610
1	73484611	73548271
1	75613443	75615912
2	75615913	75621317
1	75621318	75621563
1	75759492	75774807
2	75774808	75805743
1	75805744	75852968
2	75852969	75855021
1	75855022	75855995
2	75855996	75859508
3	75859509	75866821
4	75866822	75891202
3	75891203	75894325
2	75894326	75929573
1	75929574	75960335
2	76720632	76792184
1	76792185	76792573
1	76942605	76962937
1	77011006	77017114
2	77017115	77065339
1	77065340	77070545
2	77070546	77075472
1	77075473	77077990
1	77104310	77107020
2	77547001	77547459
3	77547460	77547601
4	77547602	77551195
2	77551196	77552419
1	77552420	77561049
1	77605023	77606389
1	78421079	78421854
2	78421855	78432176
1	78432177	78433559
1	78781032	78973178
1	79286032	79358239
1	79405655	79409913
2	79607654	79649622
1	79841670	79866148
2	79866149	79873900
1	79873901	79994369
2	79994370	79994370
3	79994371	79995617
1	79995618	80093605
2	80093606	80345332
1	80345333	80567217
2	80567218	80567965
1	80567966	81038590
2	81038591	81048765
3	81048766	81052897
1	81052898	81154387
2	81154388	81175574
3	81175575	81177314
4	81177315	81177359
5	81177360	81183597
4	81183598	81183617
3	81183618	81183856
2	81183857	81195934
1	81195935	81293959
2	81293960	81306627
1	81306628	81432726
2	81432727	81434146
1	81434147	81616473
1	81660005	81669333
1	81805674	81853673
2	81853674	81892459
1	81892460	81979887
1	82494275	82665082
1	82665083	82672073
1	82851559	82898293
2	82898294	82898510
3	82898511	82898545
5	82898546	82898563
6	82898564	82900156
4	82900157	82900174
3	82900175	82900298
2	82900299	82900446
1	82900447	82950166
1	83027351	83030912
1	83074867	83076971
1	83101150	83172924
2	83172925	83274362
3	83274363	83336613
2	83336614	83375944
3	83375945	83390055
4	83390056	83393629
3	83393630	83403828
2	83403829	83495638
3	83495639	83512990
3	83512991	83545169
2	83545170	83618301
3	83618302	83629956
2	83629957	83716815
1	83716816	83780898
1	84007222	84008353
1	84289565	84289701
2	84289702	84289976
3	84289977	84290253
4	84290254	84290483
5	84290484	84290526
6	84290527	84290532
7	84290533	84297219
5	84297220	84297230
4	84297231	84297277
3	84297278	84297494
2	84297495	84297824
1	84297825	84300265
1	84483817	84484349
2	84484350	84484557
3	84484558	84484594
4	84484595	84484741
5	84484742	84488455
4	84488456	84488507
3	84488508	84488531
2	84488532	84488580
1	84488581	84488680
1	84668621	84670568
1	85012152	85013885
1	85314628	85618836
1	85683879	85687989
1	86173303	86173387
2	86173388	86173635
3	86173636	86175056
5	86175057	86176915
4	86176916	86177083
2	86177084	86177298
1	86177299	86177710
1	86476779	86479952
1	86513349	86514534
2	87409982	87412645
1	87493441	87507690
1	87847397	87854192
1	88055598	88075191
1	88089816	88098294
1	88745413	89029965
1	89029966	89133107
1	89184656	89248671
2	89248672	89249036
3	89249037	89251024
2	89251025	89251661
1	89251662	89285438
2	89285439	89292762
1	89292763	89333310
1	90592580	90755886
1	91208825	91215099
1	91563464	91573794
1	92004649	92005920
1	92129369	92351831
2	92351832	92352262
1	92352263	92357102
1	92441870	92578216
1	93008619	93014049
1	94020344	94060780
2	94060781	94060903
3	94060904	94060953
4	94060954	94060962
5	94060963	94063616
4	94063617	94063846
3	94063847	94063939
2	94063940	94064084
1	94064085	94065495
1	94176826	94277132
1	94892378	94901133
2	94901134	94901378
3	94901379	94903353
4	94903354	94904516
8	94904517	94906766
9	94906767	94910671
11	94910672	94915315
10	94915316	94923453
11	94923454	94924400
10	94924401	94925849
4	94925850	94926866
3	94926867	94927827
2	94927828	94927986
1	94927987	94931190
1	95268437	95294767
2	95294768	95298754
1	95298755	95469799
2	95469800	95475713
1	95475714	95526142
2	95526143	95527417
1	95527418	95527428
1	95563395	95593000
1	96069014	96078020
1	96188339	96259129
2	96259130	96260922
1	96260923	96297172
2	96297173	96303500
1	96303501	96318701
1	97283457	97284449
1	97680297	97814307
2	97814308	97823243
1	97823244	97873731
1	98282476	98283999
1	98326518	98333213
1	99768413	99937226
1	100132243	100214456
2	100214457	100216124
1	100216125	100270929
1	101756396	101757519
1	101781132	101784061
2	101784062	101786302
1	101786303	101787165
1	102096209	102098747
2	102138728	102144926
3	102144927	102189680
2	102189681	102203221
1	102203222	102207717
1	102223324	102341510
2	102341511	102401196
2	102401197	102420525
3	102420526	102428271
4	102428272	102439975
5	102439976	102569406
4	102569407	102600917
3	102600918	102622566
2	102622567	102635434
1	102635435	102767805
1	103211383	103321084
1	103418204	103427872
1	103519977	103523369
1	103762947	103797424
2	103797425	103904579
3	103904580	103905303
4	103905304	103906492
5	103906493	103907157
8	103907158	103910760
9	103910761	103917321
10	103917322	103920268
9	103920269	103930295
7	103930296	103941066
8	103941067	103956055
9	103956056	103960906
8	103960907	103965255
7	103965256	103979518
9	103979519	103995200
10	103995201	104014103
9	104014104	104094804
8	104094805	104094854
6	104094855	104102679
4	104102680	104112352
5	104112353	104112353
6	104112354	104113234
7	104113235	104113270
6	104113271	104117592
5	104117593	104118076
4	104118077	104131399
3	104131400	104136059
4	104136060	104142501
3	104142502	104144420
2	104144421	104185497
1	104185498	104219708
2	104219709	104221298
1	104221299	104253524
1	104274099	104276562
2	104276563	104279744
3	104279745	104287435
2	104287436	104294810
1	104294811	104294898
1	104426511	104431823
1	104670836	104673008
1	105055522	105056320
2	105056321	105057755
1	105057756	105057887
1	105627084	105634379
2	105634380	105635581
3	105635582	105641634
2	105641635	105647161
1	105647162	105751838
1	105755519	105776577
2	105776578	105783413
1	105783414	105789055
2	105789056	105795753
1	105795754	105806169
2	105806170	105816476
3	105816477	105816666
4	105816667	105817146
5	105817147	105817307
6	105817308	105817323
7	105817324	105817336
8	105817337	105818004
9	105818005	105820366
10	105820367	105820727
11	105820728	105823438
10	105823439	105823897
9	105823898	105824033
8	105824034	105824919
7	105824920	105824951
6	105824952	105824964
5	105824965	105825001
4	105825002	105825153
3	105825154	105825715
2	105825716	105827430
4	105827431	105830600
5	105830601	105839002
6	105839003	105851605
5	105851606	105861576
6	105861577	105864415
5	105864416	105882129
4	105882130	105888502
3	105888503	105915478
4	105915479	105924363
2	105924364	105924887
3	105924888	105936884
4	105936885	105938439
3	105938440	105946184
4	105946185	105952401
5	105952402	105953552
4	105953553	105959459
3	105959460	105964900
4	105964901	105966386
5	105966387	105969818
6	105969819	106000089
3	106000090	106016547
2	106016548	106021417
3	106021418	106025588
2	106025589	106036916
1	106036917	106110788
2	106110789	106116610
1	106116611	106209344
1	106378678	106562084
2	106562085	106580565
3	106580566	106616365
4	106616366	106619048
3	106619049	106621320
2	106621321	106647675
1	106647676	106683104
1	107023241	107025004
1	107175823	107206653
1	107285151	107455507
2	107455508	107458927
3	107458928	107464932
2	107464933	107511242
1	107511243	107642405
1	107691171	107700128
1	108013196	108216399
1	108420397	108514071
2	108514072	108516142
3	108516143	108525758
2	108525759	108528928
3	108528929	108533285
4	108533286	108534655
5	108534656	108534809
6	108534810	108534845
8	108534846	108534847
9	108534848	108534946
11	108534947	108534960
12	108534961	108535757
13	108535758	108538704
13	108538705	108538705
9	108538706	108538773
8	108538774	108538775
7	108538776	108538813
6	108538814	108538891
5	108538892	108538970
4	108538971	108539018
3	108539019	108541027
2	108541028	108541776
1	108541777	108590771
2	108590772	108591938
1	108591939	108593906
2	108593907	108604492
3	108604493	108619359
4	108619360	108654503
3	108654504	108710762
4	108710763	108727419
5	108727420	108728241
4	108728242	108729982
5	108729983	108752273
4	108752274	108778173
3	108778174	108779752
4	108779753	108787719
3	108787720	108791888
2	108791889	108812676
1	108812677	108826535
2	108826536	108827813
1	108827814	108898200
1	109142222	109168395
2	109168396	109169466
5	109169467	109169549
6	109169550	109173396
4	109173397	109173448
3	109173449	109173633
2	109173634	109178805
1	109178806	109184765
