1	244473769	244807567
2	245781208	246343769
6	246566732	246931997
1	307737	415038
1	529118	646613
3	569355	733174
1	2062347	2242269
2	2145626	2314237
1	3117044	3216520
2	3142453	3323676
3	3207806	3373233
2	3567200	3710699
1	5795529	5868138
1	5872056	6045644
1	6111938	6247065
1	6411974	6587990
2	6508456	6570177
2	7412584	7598888
1	8125994	8276744
3	10627398	10782506
1	14551787	14593526
6	16660169	16806982
2	16738731	16782708
7	16759150	16869758
3	17049946	17153536
6	17054365	17237613
7	17087300	17322088
1	18154502	18361688
2	21722520	21923069
3	22007820	22195709
4	22095108	22213608
5	25465073	25570393
1	27029262	27193580
2	40311292	40504667
1	44259986	44425691
1	44544896	44720377
2	46125487	46279011
1	52078423	52187326
2	52141200	52314287
2	52961730	53163533
1	59099890	59263763
1	59901614	59924564
7	72389150	72578706
1	75774808	75805744
1	78781032	78973179
1	81805674	81979888
2	83172925	83336614
1	92441870	92578217
2	95268437	95475714
1	97680297	97873732
1	99768413	99937227
5	103797425	104094805
2	106021418	106209345
1	108013196	108216400
1	109268856	109463759
4	112396182	112594062
2	116927828	117128034
2	120067972	120115614
3	120067972	120249992
2	120568788	120671324
2	142646350	142720164
1	143026080	143111804
5	143673834	143791318
5	143900678	144104827
1	143921702	144020182
6	144002313	144162829
1	145351618	145550490
8	147375745	147588154
1	147907267	148087465
3	147920576	147979384
3	153361603	153541655
4	159669654	159933356
3	160241240	160344771
1	162168880	162330459
1	166445800	166619686
1	171535047	171748780
1	173496254	173673926
1	178395125	178602163
1	182051688	182228470
1	188981294	189134568
2	200767732	200948830
1	204186230	204407370
2	206365585	206526445
1	215701253	215854656
1	232330965	232487226
2	232875926	233058352
3	12694222	12860137
2	120727975	120875167
1	53418151	53497027
1	17325509	17357086
1	9089163	9197219
7	143971149	144320665
2	17279980	17415709
3	236508584	236714485
1	102223324	102569407
2	1142956	1147823
1	2573419	2579758
2	2573767	2580949
3	2574506	2576192
1	2594341	2598916
1	2600428	2606129
1	2607837	2613499
2	2610167	2612535
2	2612675	2618697
3	2612977	2615742
1	2613789	2622864
1	3749765	3751122
1	7778984	7787527
1	8500203	8503822
1	9685183	9688695
1	10405068	10406366
1	15373466	15383249
1	16682453	16684183
1	16765080	16766617
1	16783342	16789645
6	16882144	16885334
7	16882158	16885348
1	21300656	21303960
1	22472667	22481250
1	22777075	22778172
1	23763647	23767838
1	23876065	23879493
1	24831331	24839597
1	25031291	25034112
1	28950199	28952457
1	31449037	31450756
3	31504561	31513729
1	32891848	32896738
1	33643387	33649647
2	36442938	36447154
2	40161162	40168129
1	40794272	40801210
1	41171348	41172556
1	43864440	43866796
1	46586130	46592914
1	50257596	50260873
1	51798132	51802312
1	53591521	53592861
1	61732093	61735957
1	63254630	63258935
1	64960097	64965173
2	65946974	65950272
1	66601844	66603938
1	66851605	66853397
2	77070546	77077991
1	79866149	79873901
1	79994371	79995618
1	82665083	82672074
1	87847397	87854193
1	91208825	91215100
1	103418204	103427873
1	103519977	103523370
1	109988741	109992972
1	112793533	112796480
2	113412863	113415317
1	115681450	115686021
2	120689195	120697970
2	143804306	143808439
1	144073244	144077969
8	144073252	144077969
9	144073256	144077969
10	144074795	144077969
11	144076115	144077671
1	144761130	144767356
3	147981074	147984910
2	149031900	149039294
1	150056233	150063393
1	150480555	150490330
1	150547363	150551253
1	152777660	152779607
1	157134155	157136605
2	157134158	157136608
1	159767935	159769570
1	160743792	160745458
1	161574673	161581055
1	167874342	167880013
1	171075068	171076391
1	174503382	174506423
1	176821807	176827109
2	176916511	176924899
1	181054074	181063378
1	183081352	183087407
2	183081367	183087422
2	183587975	183591244
1	189590608	189597774
1	198924789	198934596
1	200182977	200188892
1	200200378	200203268
1	204766250	204775640
1	208144679	208152594
1	209516178	209520373
1	210537759	210539239
2	210537777	210539257
1	210913883	210921385
2	210992869	210994734
1	218985638	218989402
1	219281512	219282616
1	222646692	222655996
1	224124005	224127026
1	226821095	226823309
2	226822360	226824562
3	226822368	226824562
1	226838004	226840229
2	226838030	226840255
1	227879161	227887463
1	230525214	230526874
1	230815723	230817765
2	232385268	232386370
1	232572811	232576481
3	236769991	236771595
1	237533073	237537732
1	238382242	238384030
1	244353545	244355012
3	245917079	245923131
3	246760996	246767346
2	103906493	103965256
2	104112354	104117593
1	105820367	105823439
3	107458928	107464933
1	108516143	108525759
1	108533286	108538706
2	109370160	109380182
2	109988772	109990027
3	110033049	110041457
1	110756363	110759664
3	116970419	117005075
6	12769531	13065155
1	13101085	13226052
6	143631375	143791172
1	144183079	144185322
1	144272574	144273821
3	144337623	144516065
1	145312377	145315276
9	146825987	147982309
5	150816893	151042150
1	151677134	151685619
1	152855287	152857235
4	153489907	154184585
1	159428462	159438144
5	159745305	160346951
1	16236614	16262379
1	163915533	163917071
2	166061707	166456848
8	16694145	16885111
1	167493797	167507911
9	16884707	17152562
1	173713206	174176624
1	17548102	17549701
1	177595331	177611528
1	177989461	177990945
1	181417109	181418317
2	191892800	191900885
7	195005549	195089556
1	199093796	199262355
1	199784793	199835239
3	205803247	205814725
2	211072687	211076120
2	216263960	216270552
1	22004531	22009931
1	225416271	225420813
4	225946739	226872832
1	228779487	228782225
5	241108566	241534705
1	243736331	243761706
4	245141053	246395458
1	246676880	246713386
7	246794551	246863305
2	246909448	246912408
1	246933979	246940659
6	25457932	25537445
2	32135537	32184713
4	34867574	34883404
1	35656892	35666141
1	47548818	47549941
1	5027130	5068705
1	54861486	54879213
1	61886378	61891818
1	70894407	70897146
2	72519167	72523215
2	72527759	72536260
8	72539082	72584229
1	744068	769619
1	83495639	83512991
1	83512991	83545170
1	84007222	84008354
2	89285439	89292763
1	94060954	94063617
2	96297173	96303501
3	742429	789326
1	9238434	9327280
2	9250000	9311805
2	14167192	14242955
1	15402847	15423112
10	16681281	16902301
11	16767863	16918233
3	40276366	40331835
1	92129369	92352263
3	105830601	105888503
2	115525218	115969481
1	119030780	119183750
3	120874363	120992603
10	146202411	147495710
11	146288629	148142748
12	147306690	147522032
13	147306690	147980523
3	149507166	149678259
6	150720293	150927551
2	150938537	151023430
6	159730122	159940306
3	160355955	160643940
4	160406966	160450417
1	165220490	165446966
3	187320829	187745063
4	187330954	187604620
1	189726451	189888415
3	194140966	194286966
8	194997771	195278200
9	194999756	195168376
3	206492331	206521802
4	206510145	206521802
2	223698027	223743205
2	230661638	231445842
2	235198138	235199582
4	236079393	236792582
3	237974043	238365582
1	240091721	240399582
5	245819830	246442693
8	246127582	247134313
9	246589303	247124862
1	45568702	45680850
1	72784767	72860767
3	75866822	75894326
2	79841670	81616474
1	82851559	82950167
4	94906767	94924401
2	102428272	102622567
1	109490837	109556481
4	144308473	144724627
14	146276990	147980523
3	164812966	164884225
1	185336978	186256217
5	187584244	187803966
2	188236966	188251966
1	188264680	188318734
2	191929899	191976819
3	191897200	191976819
10	194997771	195168376
1	195089966	195153393
1	216484143	216490228
10	246309151	246884005
7	12783336	12836483
2	16220999	16240911
1	41119815	41147030
1	67041230	67054777
1	71376291	71406307
1	72249809	72255233
1	83618302	83629957
1	103904580	103930296
1	105755519	105783414
5	111180501	111189246
1	113065234	113236341
5	115529471	115870562
5	119892957	119928513
15	147305744	147478120
2	147305744	147311729
4	149599791	149671472
3	150938629	151001420
7	159761664	159913448
8	159777717	159884140
6	160343145	160612442
5	160422610	160440019
7	160435892	160440019
1	164064590	164078353
2	167495768	167506708
3	173064490	173068262
1	189616237	189638488
1	194908856	194926884
2	194918455	194926884
1	202589558	202621867
5	206512423	206523545
1	208325276	208370942
2	221681361	221698668
3	235190394	235199343
1	242705151	242728100
3	1182378	1231947
3	2130121	2146222
2	2413982	2480088
2	3431124	3446731
2	3476986	3500493
2	6112802	6135457
2	10292899	10296090
1	10561191	10565784
2	10642232	10673019
1	12431530	12456055
8	12783336	12836483
1	15669395	15681459
1	17760550	17775885
1	20473599	20477546
1	25392210	25398468
3	31906324	31919351
1	35482364	35514250
2	38907229	38909659
1	53308066	53315381
1	58568421	58575196
2	62210460	62214376
2	77547001	77551196
1	79405655	79409914
5	94904517	94925850
2	105966387	106000090
1	109169467	109173397
6	111176350	111189246
7	111180501	111189246
2	111631018	111633814
1	111732439	111735827
5	144337336	144458820
3	147305744	147311729
16	147305744	147478120
4	147305744	147331145
2	166604693	166609973
3	167495768	167506708
4	173064490	173068262
1	174857914	174871187
2	176926556	176940697
1	182411618	182425419
2	185839646	185847926
1	187353840	187356191
4	187617323	187810199
1	188037441	188043864
4	187984282	188048192
1	190102939	190134703
2	190065587	190107549
3	195089653	195163711
1	199903347	199934485
2	208670753	208680239
1	229387089	229388566
1	237141880	237146096
1	243703662	243714349
1	245782621	245795585
1	142097726	142099955
1	154792346	154795797
3	109988334	109993086
1	84483817	84488581
5	143802497	143808376
1	157227761	157233914
6	245916909	245923153
4	147980066	147986333
3	183081113	183087451
3	16781677	16788232
1	69768614	69775243
3	246117971	246124611
1	98326518	98333214
1	24768045	24774830
1	65796348	65803176
1	84289702	84297220
1	81175575	81183857
2	208143946	208152620
2	227878654	227887386
2	185981956	185991078
1	46015346	46024503
5	10291453	10301596
3	236757562	236767971
5	143607552	143619364
2	141732168	141749558
3	16235848	16256942
6	94901379	94927828
7	150821592	150854502
9	72538693	72586954
5	1619478	1674040
1	12815837	12871344
11	194983337	195066235
9	159749902	159832916
10	159761845	159845486
1	147593087	147700280
7	143790285	143900899
2	120192437	120335637
1	121186433	121186651
1	212889557	212889975
1	45941452	45941819
6	143804233	143808992
1	208788878	208793886
1	104426511	104431824
9	16781280	16786714
2	144005845	144011561
1	205607052	205612772
5	113411786	113417817
1	39150888	39157686
2	61886002	61892933
7	245916649	245923951
1	75613443	75621564
2	84289565	84297825
6	246116403	246124718
1	113839225	113847608
2	216248326	216257063
3	72526998	72537535
6	143606795	143618587
4	110030649	110042911
6	151025966	151039071
5	112490979	112506339
8	150821805	150855544
10	72538468	72585667
2	120436583	120493487
8	143791479	143903675
3	16764976	16765094
2	121186440	121186645
1	121184933	121185222
2	17081919	17124754
7	25488723	25521045
1	153084977	153149168
2	102341511	102341511
3	105915479	105915479
1	108826536	108827814
1	112636628	112639206
1	113343812	113343812
1	113689017	113690049
1	116781171	116781171
4	1214136	1215179
1	150454544	150457364
2	154793347	154795578
1	1574409	1574409
1	166291198	166292371
1	173173530	173173530
1	17488383	17488383
1	195767143	195769906
2	196742448	196742448
2	205608658	205612259
1	208893959	208893959
3	210537776	210539257
1	211781124	211781124
1	217228234	217228234
1	218144279	218144279
1	225210349	225211383
1	22777074	22777074
1	234615726	234617969
1	234728137	234728137
1	24083423	24083423
1	243890225	243890225
8	245917098	245923151
1	246613270	246614358
1	246614567	246614567
2	25031290	25034112
3	31744131	31744131
1	35395258	35395258
1	55478495	55478495
1	63477954	63480744
1	6725208	6725208
2	75615913	75621318
3	79994370	79995618
1	82494275	82494275
2	82898546	82900157
1	88745413	88745413
1	902141	903171
2	94060963	94063847
1	142122066	142123239
2	142122059	142123319
3	142121960	142123252
3	2477117	2490251
12	16847039	16955830
1	141830585	141962727
2	141822864	141963731
4	142122088	142293439
3	141528150	141861400
4	141726101	142096907
5	141482868	141905037
6	141483201	141906719
3	144543331	145858228
9	12783336	12836482
1	34193283	34697183
2	34314311	34379570
2	41119815	41147029
6	144337336	144458820
5	149599791	149671472
7	195089652	195163711
4	2109693	2194650
5	2136826	2253748
3	2188917	2300053
3	2316935	2440254
1	2315869	2362949
4	2316935	2543484
1	2394116	2440254
5	2394116	2480088
6	2394116	2723447
1	2795967	2837348
4	3262923	3284832
5	3265009	3326060
6	3284282	3497721
4	3358003	3539057
2	5733711	5836208
3	6106679	6156160
10	12783336	12836482
11	12743457	12836482
2	22019664	22073585
5	22019664	22200865
1	76720632	76792185
1	79607654	79649623
7	94904517	94925850
3	104113235	104185498
2	150797134	150819989
3	176926033	176940697
6	187617323	187810199
3	190102939	190134702
4	190039595	190142375
1	194070767	194111012
3	194097653	194138918
4	194168299	194454288
5	194254531	194288166
11	195089652	195163711
1	197295301	197365481
2	197320763	197365481
1	226530871	226612865
2	226561413	226623411
1	228502361	228506879
2	228502361	228510401
6	1794	115824
1	451683	456934
6	702445	1697636
1	1836883	1849258
3	6421414	6514591
1	7492154	7493366
1	10374377	10382186
1	10491480	10493788
2	10677007	10678784
12	12769531	13388794
3	13393618	13404463
3	13420643	13621823
1	13635361	13652864
2	16675616	16684763
1	16705187	16720593
13	16727663	17078099
8	17093441	17102198
8	17118179	17127064
2	21610807	21671935
2	22004545	22009930
8	25456642	25611481
4	31507427	31508721
3	31811117	31858544
1	36376607	36389324
3	46125569	46133737
2	57320489	57321642
2	57327168	57330299
2	67565850	67568162
11	72539171	72584228
2	73452929	73484611
1	75852969	75855022
2	89249037	89251025
2	100214457	100216125
6	103905304	104102680
5	104112353	104118077
3	108534947	108538705
1	108590772	108591939
3	108604493	108654504
3	108727420	108778174
1	108779753	108791889
5	110019656	110058541
1	111551934	111587587
6	112495870	112505904
4	116961521	117004368
4	120189801	120207516
3	120332743	120432023
3	120614627	120615785
3	120616494	120619167
3	120619212	120621580
3	120712250	120734056
1	142643380	142645745
1	142645790	142648614
1	142653784	142654816
1	143001289	143002711
2	143034396	143164104
1	143180903	143182946
1	143214424	143233902
1	143534835	143539333
8	143661417	143791088
12	143900896	144083768
2	144183242	144186098
1	144746063	144750307
1	144872494	144936477
1	146219746	146221065
1	146240568	146256205
1	146323728	146326537
2	146380603	146483061
1	146855968	146860454
1	146862821	146905437
1	147018012	147022498
1	147024865	147067757
1	147162330	147169636
1	147194354	147200047
17	147302889	147858378
2	147913428	147927313
3	148017945	148020061
6	149599962	149674329
2	150452906	150458231
9	150822589	150853342
1	150915515	150924934
7	151027011	151036463
1	153412761	153422551
1	153448723	153450569
1	153451033	153470618
1	153473679	153480482
1	159678135	159718340
4	160619569	160620836
1	188046088	188052547
12	194978246	195089856
12	195148205	195186581
2	204924040	204925806
4	205765349	205817763
1	205888722	205894247
1	205938851	205940118
1	208540737	208628704
2	220441317	220449363
2	222427007	222446632
3	223725399	223752858
3	229779593	229880456
3	232979290	233023542
2	234943600	234944946
4	235192595	235198962
1	236030820	236032341
2	244481439	244482616
3	245867714	245869829
2	246613167	246614381
2	246682736	246685967
2	246701351	246702389
2	246865937	246869166
2	246874936	246877958
4	346077	623339
4	1217419	1221793
7	1610047	1674335
3	3437263	3441178
2	6421414	6437921
6	10293467	10300533
1	12666629	12668261
1	12811295	12814713
1	12939392	13064453
6	13066951	13093155
6	13101084	13223981
3	13345302	13366853
3	13388473	13389684
1	13566138	13587686
1	13609314	13610512
2	13646732	13649228
14	16673254	17153121
3	21654568	21666231
6	22182702	22213247
1	25458507	25508084
9	25518794	25536111
1	25561644	25566191
2	31493043	31494148
4	31850649	31861070
1	34849389	34851786
5	34877089	34884075
3	38901325	38909786
2	53773478	53774667
2	55074266	55076209
1	55620561	55743716
3	57327168	57329605
4	62209141	62223645
4	72528696	72536259
12	72539171	72584228
4	75859509	75891203
2	77017115	77065340
4	83390056	83393630
3	86173636	86176916
2	95526143	95527418
2	96259130	96260923
2	101781132	101787166
3	103917322	103920269
7	103941067	104102680
1	104136060	104142502
1	104219709	104221299
3	105776578	105795754
3	105818005	105824034
1	105839003	105851606
4	105952402	105953553
3	106616366	106619049
4	108534947	108538705
8	111180121	111189600
5	116961521	117005074
3	120789515	120807513
3	142702981	142706562
5	142720009	142804543
1	143172711	143176217
1	143327178	143527303
5	143597874	143600167
5	144653806	144655104
5	144692908	144701906
4	144746063	144750307
1	144799120	144800125
1	145950785	145952082
2	146855968	146860454
2	147018012	147022498
3	150452906	150458231
10	150822589	150838890
10	150839696	150852631
1	150910842	150912972
8	151027733	151036463
5	159679236	159717869
11	159745304	159912627
2	163688616	163690699
2	172131569	172132666
5	173063389	173068211
2	174402368	174405158
1	187510791	187513215
7	187592657	187810478
1	187884674	187886002
1	188057595	188072141
3	188243174	188250190
2	193677235	193680033
3	194075326	194082752
4	194099918	194101609
1	194121185	194122648
13	194977757	195193635
1	195212037	195220008
5	205764096	205817763
1	205908611	205913262
2	210722750	210723884
3	211069443	211080005
3	216269067	216273113
3	220441317	220449363
2	220451720	220456149
2	222155539	222159164
2	222450467	222712973
3	227879571	227882341
4	232979290	233024501
3	234942894	234944946
3	236170616	236174729
5	236550923	236552911
2	238459926	238461331
6	241108316	241252979
1	244464557	244465606
2	244806258	244808278
3	245999978	246001011
3	246210114	246213302
2	246386403	246556995
3	246613167	246614980
1	246673635	246676879
11	246804697	246862187
2	246933939	246940658
1	39184116	39184116
1	246634150	246634150
1	118733253	118733253
1	73367621	73367621
1	33224970	33224970
6	205785706	205804262
3	9255290	9316595
4	120874363	120992603
18	145708347	147521567
2	173695580	174027375
14	194997796	195182982
6	206512982	206521228
7	206492294	206526434
1	215210747	215282228
15	16612540	17172314
15	195031966	195153393
2	72784816	72860746
2	145360178	145393985
8	187592364	187823580
16	195068235	195168376
17	195006454	195274102
3	102401197	102635435
18	194997771	195168376
1	104274099	104287436
2	104276563	104294811
3	104279745	104294899
4	105806170	105825716
5	105816477	105864416
1	1020714	1049928
5	108514072	108541777
6	108528929	108541028
4	108710763	108812677
2	109142222	109184766
4	109954441	109999446
5	109970612	109994124
6	109979751	110006486
7	109982783	109999961
6	110020757	110057325
3	110023298	110030979
7	110025520	110054404
8	110035790	110059006
9	111170391	111193633
10	111173115	111196092
11	111175886	111194582
7	112487442	112516321
8	112491625	112512823
1	116344127	116364486
2	116778663	116791664
1	118721481	118726986
13	12793128	13108493
7	12858351	13068705
8	12859736	13074208
7	143586336	143624905
9	143782866	143815877
6	143828853	143923567
9	143834992	143929761
8	143993758	144053415
9	144005452	144068232
10	144023135	144072602
11	144036453	144068323
13	144041631	144087434
14	144052078	144080861
15	144061077	144091155
1	146470213	146473822
3	146476038	146477425
5	147972372	148007267
4	150445059	150453878
5	150449799	150453775
11	150810642	150869600
12	150812266	150866359
13	150816580	150875096
2	150915469	150924163
9	151013059	151040222
10	151025776	151041038
1	151954284	151960688
4	153468579	153471710
5	153502429	153508303
5	153511518	153514946
1	153920459	153940133
2	153923318	153938196
2	157221997	157253192
6	159658059	159690724
7	159680037	159732817
2	16009070	16051776
1	163808794	163826002
1	164442179	164457262
2	165430385	165447415
3	165430710	165432984
4	165431430	165459990
5	165432538	165443534
3	165434173	165447752
3	16760883	16764275
2	16928609	16957629
1	173313035	173361029
2	174849961	174881366
2	17482320	17493999
1	177836523	177850224
1	179007836	179046936
2	179013423	179032334
4	183065293	183101199
3	185972752	185990377
5	187967807	188077261
1	191243080	191271509
19	194984098	195075439
20	194986902	195080687
21	194988264	195100653
22	194988479	195081319
23	194993072	195100122
24	195031211	195187683
2	195738086	195778020
1	196569006	196582349
3	196738880	196754444
4	196739236	196754612
5	196740259	196765231
6	196740977	196743944
7	196741716	196750332
8	196741875	196751817
1	20270133	20315058
7	205763497	205805949
8	205763570	205804943
9	205784356	205807156
1	206299457	206323920
3	208137197	208165120
4	208138178	208167406
5	208142224	208160874
6	208142236	208154268
7	208143485	208163033
2	208869521	208902064
3	208885992	208916934
4	208887499	208900726
1	213780044	213802218
4	216247751	216282164
4	223731617	223734100
2	223746768	223748078
4	227866306	227896343
5	227873956	227891492
6	227874918	227897812
2	233174054	233201574
1	233638783	233662862
1	234325435	234344750
1	23466481	23483526
2	23467647	23480300
3	23473813	23485360
4	23473875	23481657
5	23474298	23477997
6	23475266	23477590
7	23475320	23480056
1	242050461	242082242
2	242068461	242083987
1	243893607	243899266
9	245916678	245943968
1	246622617	246632953
2	246632703	246638065
1	246635008	246646934
3	246636816	246639857
3	246904382	246948743
1	247149254	247173069
1	24667583	24687729
10	25445605	25544725
11	25462081	25537088
1	26327011	26355920
2	26328474	26341412
3	2579130	2604293
1	28536220	28568097
2	28545309	28555082
3	28550541	28558787
4	28550978	28565842
1	28580390	28611219
1	29708903	29740480
4	31734799	31749022
5	31738563	31760159
6	31742864	31749729
7	31742964	31746448
8	31743062	31747068
3	31757297	31765936
3	31773326	31802980
1	32949046	32968932
2	3383352	3412874
3	3392376	3409387
5	3401600	3419129
6	34862127	34887178
1	41236609	41250124
1	50272848	50321811
1	59799705	59844580
5	62168311	62227023
2	65769214	65807086
13	72507579	72595782
14	72515916	72587612
15	72535216	72592133
16	72536354	72588822
17	72536983	72595974
2	73364824	73373402
1	78421079	78433560
3	81154388	81195935
3	84289977	84300266
3	94020344	94065496
1	95563395	95593001
1	9599480	9609584
1	9748873	9780074
8	103995201	104014104
5	108619360	108728242
7	13076386	13092065
2	146221411	146280890
2	147119727	147298290
3	148041560	148087614
4	148081544	148133136
2	150529970	150550238
1	151569690	151607803
16	16758432	16914867
17	16771828	17067069
1	170952312	170991363
3	200910134	200935187
1	206840755	206884716
1	225721186	225750747
2	243642870	244003129
1	245357754	245436952
12	246693541	246897164
7	2436575	2488353
8	2436746	2488309
9	2441929	2482323
10	2476248	2527931
11	2478655	2526431
12	25464374	25555299
6	25538189	25590811
1	26801797	26846117
2	26840153	26884491
3	26843119	26881991
2	81853674	81892460
3	16024928	16028010
7	34870638	34887955
2	59819356	59822221
7	108534961	108538705
3	109169550	109173449
12	111178296	111190290
14	150822167	150854366
11	151026496	151036980
5	246933722	246942061
3	311662	456464
6	554340	696231
16	144005888	144097032
6	311662	428408
5	223731907	223752648
7	311662	456464
7	554340	696231
3	147017157	147217833
1	241228887	241325042
7	149603323	149664502
3	150915736	150923166
4	16240718	16251918
2	182046713	182052162
6	223725840	223750819
1	235190798	235198134
3	41119794	41149087
1	43868287	43878235
1	47486248	47501675
3	73454531	73483916
2	8128717	8131908
8	103910761	103960907
2	151940298	151959872
4	153455784	153467684
2	164451105	164460994
3	246687782	246702344
9	110025907	110044476
18	72541504	72583736
1	15361772	15362873
3	163688498	163690794
1	8105171	8111872
8	94903354	94927987
1	107023241	107025005
